time,year,value,gender,age_group,time_unit
12,2020,43,all, 90-94,weekly
12,2021,37,all, 90-94,weekly
12,2022,28,all, 90-94,weekly
13,2015,27,all, 90-94,weekly
13,2016,30,all, 90-94,weekly
13,2017,28,all, 90-94,weekly
13,2018,29,all, 90-94,weekly
13,2019,31,all, 90-94,weekly
13,2020,39,all, 90-94,weekly
13,2021,44,all, 90-94,weekly
13,2022,17,all, 90-94,weekly
14,2015,26,all, 90-94,weekly
14,2016,23,all, 90-94,weekly
14,2017,32,all, 90-94,weekly
14,2018,31,all, 90-94,weekly
14,2019,44,all, 90-94,weekly
14,2020,34,all, 90-94,weekly
14,2021,51,all, 90-94,weekly
14,2022,21,all, 90-94,weekly
15,2015,25,all, 90-94,weekly
15,2016,29,all, 90-94,weekly
15,2017,36,all, 90-94,weekly
15,2018,26,all, 90-94,weekly
15,2019,40,all, 90-94,weekly
15,2020,33,all, 90-94,weekly
15,2021,52,all, 90-94,weekly
15,2022,1,all, 90-94,weekly
16,2015,29,all, 90-94,weekly
16,2016,28,all, 90-94,weekly
16,2017,30,all, 90-94,weekly
16,2018,34,all, 90-94,weekly
16,2019,37,all, 90-94,weekly
16,2020,37,all, 90-94,weekly
16,2021,55,all, 90-94,weekly
17,2015,34,all, 90-94,weekly
17,2016,41,all, 90-94,weekly
17,2017,28,all, 90-94,weekly
17,2018,37,all, 90-94,weekly
17,2019,35,all, 90-94,weekly
17,2020,35,all, 90-94,weekly
17,2021,92,all, 90-94,weekly
18,2015,43,all, 90-94,weekly
18,2016,33,all, 90-94,weekly
18,2017,31,all, 90-94,weekly
18,2018,28,all, 90-94,weekly
18,2019,31,all, 90-94,weekly
18,2020,32,all, 90-94,weekly
18,2021,100,all, 90-94,weekly
19,2015,32,all, 90-94,weekly
19,2016,34,all, 90-94,weekly
19,2017,24,all, 90-94,weekly
19,2018,23,all, 90-94,weekly
19,2019,36,all, 90-94,weekly
19,2020,46,all, 90-94,weekly
19,2021,129,all, 90-94,weekly
20,2015,28,all, 90-94,weekly
20,2016,34,all, 90-94,weekly
20,2017,38,all, 90-94,weekly
20,2018,30,all, 90-94,weekly
20,2019,40,all, 90-94,weekly
20,2020,46,all, 90-94,weekly
20,2021,132,all, 90-94,weekly
21,2015,55,all, 90-94,weekly
21,2016,39,all, 90-94,weekly
21,2017,45,all, 90-94,weekly
21,2018,28,all, 90-94,weekly
21,2019,31,all, 90-94,weekly
21,2020,56,all, 90-94,weekly
21,2021,90,all, 90-94,weekly
22,2015,40,all, 90-94,weekly
22,2016,39,all, 90-94,weekly
22,2017,55,all, 90-94,weekly
22,2018,36,all, 90-94,weekly
22,2019,24,all, 90-94,weekly
22,2020,59,all, 90-94,weekly
22,2021,102,all, 90-94,weekly
23,2015,37,all, 90-94,weekly
23,2016,39,all, 90-94,weekly
23,2017,42,all, 90-94,weekly
23,2018,18,all, 90-94,weekly
23,2019,34,all, 90-94,weekly
23,2020,56,all, 90-94,weekly
23,2021,47,all, 90-94,weekly
24,2015,36,all, 90-94,weekly
24,2016,32,all, 90-94,weekly
24,2017,36,all, 90-94,weekly
24,2018,35,all, 90-94,weekly
24,2019,70,all, 90-94,weekly
24,2020,61,all, 90-94,weekly
24,2021,57,all, 90-94,weekly
25,2015,29,all, 90-94,weekly
25,2016,28,all, 90-94,weekly
25,2017,25,all, 90-94,weekly
25,2018,33,all, 90-94,weekly
25,2019,64,all, 90-94,weekly
25,2020,56,all, 90-94,weekly
25,2021,38,all, 90-94,weekly
26,2015,39,all, 90-94,weekly
26,2016,35,all, 90-94,weekly
26,2017,35,all, 90-94,weekly
26,2018,39,all, 90-94,weekly
26,2019,33,all, 90-94,weekly
26,2020,59,all, 90-94,weekly
26,2021,20,all, 90-94,weekly
27,2015,41,all, 90-94,weekly
27,2016,25,all, 90-94,weekly
27,2017,38,all, 90-94,weekly
27,2018,30,all, 90-94,weekly
27,2019,29,all, 90-94,weekly
27,2020,48,all, 90-94,weekly
27,2021,26,all, 90-94,weekly
28,2015,32,all, 90-94,weekly
28,2016,34,all, 90-94,weekly
28,2017,24,all, 90-94,weekly
28,2018,23,all, 90-94,weekly
28,2019,29,all, 90-94,weekly
28,2020,47,all, 90-94,weekly
28,2021,23,all, 90-94,weekly
29,2015,26,all, 90-94,weekly
29,2016,35,all, 90-94,weekly
29,2017,43,all, 90-94,weekly
29,2018,28,all, 90-94,weekly
29,2019,27,all, 90-94,weekly
29,2020,45,all, 90-94,weekly
29,2021,28,all, 90-94,weekly
30,2015,24,all, 90-94,weekly
30,2016,31,all, 90-94,weekly
30,2017,31,all, 90-94,weekly
30,2018,27,all, 90-94,weekly
30,2019,17,all, 90-94,weekly
30,2020,52,all, 90-94,weekly
30,2021,34,all, 90-94,weekly
31,2015,29,all, 90-94,weekly
31,2016,34,all, 90-94,weekly
31,2017,22,all, 90-94,weekly
31,2018,32,all, 90-94,weekly
31,2019,38,all, 90-94,weekly
31,2020,33,all, 90-94,weekly
31,2021,32,all, 90-94,weekly
32,2015,31,all, 90-94,weekly
32,2016,43,all, 90-94,weekly
32,2017,26,all, 90-94,weekly
32,2018,15,all, 90-94,weekly
32,2019,30,all, 90-94,weekly
32,2020,44,all, 90-94,weekly
32,2021,37,all, 90-94,weekly
33,2015,29,all, 90-94,weekly
33,2016,33,all, 90-94,weekly
33,2017,30,all, 90-94,weekly
33,2018,30,all, 90-94,weekly
33,2019,31,all, 90-94,weekly
33,2020,43,all, 90-94,weekly
33,2021,35,all, 90-94,weekly
34,2015,32,all, 90-94,weekly
34,2016,35,all, 90-94,weekly
34,2017,31,all, 90-94,weekly
34,2018,34,all, 90-94,weekly
34,2019,31,all, 90-94,weekly
34,2020,50,all, 90-94,weekly
34,2021,27,all, 90-94,weekly
35,2015,29,all, 90-94,weekly
35,2016,19,all, 90-94,weekly
35,2017,48,all, 90-94,weekly
35,2018,33,all, 90-94,weekly
35,2019,37,all, 90-94,weekly
35,2020,48,all, 90-94,weekly
35,2021,27,all, 90-94,weekly
36,2015,31,all, 90-94,weekly
36,2016,30,all, 90-94,weekly
36,2017,42,all, 90-94,weekly
36,2018,30,all, 90-94,weekly
36,2019,38,all, 90-94,weekly
36,2020,47,all, 90-94,weekly
36,2021,27,all, 90-94,weekly
37,2015,25,all, 90-94,weekly
37,2016,25,all, 90-94,weekly
37,2017,41,all, 90-94,weekly
37,2018,19,all, 90-94,weekly
37,2019,32,all, 90-94,weekly
37,2020,32,all, 90-94,weekly
37,2021,39,all, 90-94,weekly
38,2015,33,all, 90-94,weekly
38,2016,33,all, 90-94,weekly
38,2017,42,all, 90-94,weekly
38,2018,22,all, 90-94,weekly
38,2019,33,all, 90-94,weekly
38,2020,40,all, 90-94,weekly
38,2021,38,all, 90-94,weekly
39,2015,27,all, 90-94,weekly
39,2016,26,all, 90-94,weekly
39,2017,48,all, 90-94,weekly
39,2018,34,all, 90-94,weekly
39,2019,39,all, 90-94,weekly
39,2020,45,all, 90-94,weekly
39,2021,36,all, 90-94,weekly
40,2015,24,all, 90-94,weekly
40,2016,35,all, 90-94,weekly
40,2017,46,all, 90-94,weekly
40,2018,26,all, 90-94,weekly
40,2019,21,all, 90-94,weekly
40,2020,57,all, 90-94,weekly
40,2021,29,all, 90-94,weekly
41,2015,34,all, 90-94,weekly
41,2016,27,all, 90-94,weekly
41,2017,39,all, 90-94,weekly
41,2018,27,all, 90-94,weekly
41,2019,51,all, 90-94,weekly
41,2020,50,all, 90-94,weekly
41,2021,37,all, 90-94,weekly
42,2015,24,all, 90-94,weekly
42,2016,32,all, 90-94,weekly
42,2017,30,all, 90-94,weekly
42,2018,33,all, 90-94,weekly
42,2019,48,all, 90-94,weekly
42,2020,43,all, 90-94,weekly
42,2021,47,all, 90-94,weekly
43,2015,29,all, 90-94,weekly
43,2016,30,all, 90-94,weekly
43,2017,37,all, 90-94,weekly
43,2018,28,all, 90-94,weekly
43,2019,41,all, 90-94,weekly
43,2020,35,all, 90-94,weekly
43,2021,40,all, 90-94,weekly
44,2015,39,all, 90-94,weekly
44,2016,22,all, 90-94,weekly
44,2017,49,all, 90-94,weekly
44,2018,41,all, 90-94,weekly
44,2019,58,all, 90-94,weekly
44,2020,43,all, 90-94,weekly
44,2021,30,all, 90-94,weekly
45,2015,52,all, 90-94,weekly
45,2016,37,all, 90-94,weekly
45,2017,38,all, 90-94,weekly
45,2018,34,all, 90-94,weekly
45,2019,61,all, 90-94,weekly
45,2020,41,all, 90-94,weekly
45,2021,34,all, 90-94,weekly
46,2015,55,all, 90-94,weekly
46,2016,45,all, 90-94,weekly
46,2017,43,all, 90-94,weekly
46,2018,37,all, 90-94,weekly
46,2019,45,all, 90-94,weekly
46,2020,37,all, 90-94,weekly
46,2021,58,all, 90-94,weekly
47,2015,66,all, 90-94,weekly
47,2016,31,all, 90-94,weekly
47,2017,25,all, 90-94,weekly
47,2018,35,all, 90-94,weekly
47,2019,28,all, 90-94,weekly
47,2020,39,all, 90-94,weekly
47,2021,40,all, 90-94,weekly
48,2015,48,all, 90-94,weekly
48,2016,34,all, 90-94,weekly
48,2017,36,all, 90-94,weekly
48,2018,41,all, 90-94,weekly
48,2019,41,all, 90-94,weekly
48,2020,42,all, 90-94,weekly
48,2021,45,all, 90-94,weekly
49,2015,48,all, 90-94,weekly
49,2016,38,all, 90-94,weekly
49,2017,40,all, 90-94,weekly
49,2018,41,all, 90-94,weekly
49,2019,43,all, 90-94,weekly
49,2020,50,all, 90-94,weekly
49,2021,50,all, 90-94,weekly
50,2015,48,all, 90-94,weekly
50,2016,53,all, 90-94,weekly
50,2017,41,all, 90-94,weekly
50,2018,25,all, 90-94,weekly
50,2019,41,all, 90-94,weekly
50,2020,46,all, 90-94,weekly
50,2021,33,all, 90-94,weekly
51,2015,44,all, 90-94,weekly
51,2016,49,all, 90-94,weekly
51,2017,46,all, 90-94,weekly
51,2018,29,all, 90-94,weekly
51,2019,31,all, 90-94,weekly
51,2020,55,all, 90-94,weekly
51,2021,36,all, 90-94,weekly
52,2015,36,all, 90-94,weekly
52,2016,42,all, 90-94,weekly
52,2017,40,all, 90-94,weekly
52,2018,44,all, 90-94,weekly
52,2019,37,all, 90-94,weekly
52,2020,57,all, 90-94,weekly
52,2021,51,all, 90-94,weekly
53,2015,10,all, 90-94,weekly
53,2016,13,all, 90-94,weekly
53,2017,9,all, 90-94,weekly
53,2018,5,all, 90-94,weekly
53,2019,3,all, 90-94,weekly
53,2020,13,all, 90-94,weekly
53,2021,6,all, 90-94,weekly
1,2015,18,all, 95-99,weekly
1,2016,16,all, 95-99,weekly
1,2017,13,all, 95-99,weekly
1,2018,11,all, 95-99,weekly
1,2019,14,all, 95-99,weekly
1,2020,14,all, 95-99,weekly
1,2021,11,all, 95-99,weekly
1,2022,12,all, 95-99,weekly
2,2015,16,all, 95-99,weekly
2,2016,18,all, 95-99,weekly
2,2017,14,all, 95-99,weekly
2,2018,14,all, 95-99,weekly
2,2019,16,all, 95-99,weekly
2,2020,13,all, 95-99,weekly
2,2021,16,all, 95-99,weekly
2,2022,16,all, 95-99,weekly
3,2015,18,all, 95-99,weekly
3,2016,9,all, 95-99,weekly
3,2017,14,all, 95-99,weekly
3,2018,19,all, 95-99,weekly
3,2019,16,all, 95-99,weekly
3,2020,14,all, 95-99,weekly
3,2021,20,all, 95-99,weekly
3,2022,30,all, 95-99,weekly
4,2015,13,all, 95-99,weekly
4,2016,11,all, 95-99,weekly
4,2017,13,all, 95-99,weekly
4,2018,16,all, 95-99,weekly
4,2019,14,all, 95-99,weekly
4,2020,19,all, 95-99,weekly
4,2021,10,all, 95-99,weekly
4,2022,28,all, 95-99,weekly
5,2015,14,all, 95-99,weekly
5,2016,16,all, 95-99,weekly
5,2017,17,all, 95-99,weekly
5,2018,24,all, 95-99,weekly
5,2019,10,all, 95-99,weekly
5,2020,16,all, 95-99,weekly
5,2021,21,all, 95-99,weekly
5,2022,27,all, 95-99,weekly
6,2015,12,all, 95-99,weekly
6,2016,7,all, 95-99,weekly
6,2017,7,all, 95-99,weekly
6,2018,19,all, 95-99,weekly
6,2019,16,all, 95-99,weekly
6,2020,16,all, 95-99,weekly
6,2021,11,all, 95-99,weekly
6,2022,14,all, 95-99,weekly
7,2015,15,all, 95-99,weekly
7,2016,8,all, 95-99,weekly
7,2017,12,all, 95-99,weekly
7,2018,13,all, 95-99,weekly
7,2019,12,all, 95-99,weekly
7,2020,12,all, 95-99,weekly
7,2021,13,all, 95-99,weekly
7,2022,15,all, 95-99,weekly
8,2015,10,all, 95-99,weekly
8,2016,8,all, 95-99,weekly
8,2017,12,all, 95-99,weekly
8,2018,8,all, 95-99,weekly
8,2019,9,all, 95-99,weekly
8,2020,15,all, 95-99,weekly
8,2021,12,all, 95-99,weekly
8,2022,8,all, 95-99,weekly
9,2015,11,all, 95-99,weekly
9,2016,10,all, 95-99,weekly
9,2017,16,all, 95-99,weekly
9,2018,11,all, 95-99,weekly
9,2019,11,all, 95-99,weekly
9,2020,13,all, 95-99,weekly
9,2021,10,all, 95-99,weekly
9,2022,13,all, 95-99,weekly
10,2015,9,all, 95-99,weekly
10,2016,9,all, 95-99,weekly
10,2017,12,all, 95-99,weekly
10,2018,13,all, 95-99,weekly
10,2019,10,all, 95-99,weekly
10,2020,14,all, 95-99,weekly
10,2021,18,all, 95-99,weekly
10,2022,14,all, 95-99,weekly
11,2015,11,all, 95-99,weekly
11,2016,13,all, 95-99,weekly
11,2017,14,all, 95-99,weekly
11,2018,10,all, 95-99,weekly
11,2019,13,all, 95-99,weekly
11,2020,13,all, 95-99,weekly
11,2021,9,all, 95-99,weekly
11,2022,8,all, 95-99,weekly
12,2015,11,all, 95-99,weekly
12,2016,12,all, 95-99,weekly
12,2017,9,all, 95-99,weekly
12,2018,12,all, 95-99,weekly
12,2019,4,all, 95-99,weekly
12,2020,9,all, 95-99,weekly
12,2021,10,all, 95-99,weekly
12,2022,11,all, 95-99,weekly
13,2015,16,all, 95-99,weekly
13,2016,9,all, 95-99,weekly
13,2017,9,all, 95-99,weekly
13,2018,14,all, 95-99,weekly
13,2019,9,all, 95-99,weekly
13,2020,12,all, 95-99,weekly
13,2021,13,all, 95-99,weekly
13,2022,5,all, 95-99,weekly
14,2015,13,all, 95-99,weekly
14,2016,10,all, 95-99,weekly
14,2017,8,all, 95-99,weekly
14,2018,6,all, 95-99,weekly
14,2019,14,all, 95-99,weekly
14,2020,18,all, 95-99,weekly
14,2021,17,all, 95-99,weekly
14,2022,8,all, 95-99,weekly
15,2015,8,all, 95-99,weekly
15,2016,5,all, 95-99,weekly
15,2017,8,all, 95-99,weekly
15,2018,13,all, 95-99,weekly
15,2019,7,all, 95-99,weekly
15,2020,18,all, 95-99,weekly
15,2021,22,all, 95-99,weekly
15,2022,0,all, 95-99,weekly
16,2015,5,all, 95-99,weekly
16,2016,7,all, 95-99,weekly
16,2017,19,all, 95-99,weekly
16,2018,10,all, 95-99,weekly
16,2019,18,all, 95-99,weekly
16,2020,10,all, 95-99,weekly
16,2021,19,all, 95-99,weekly
17,2015,10,all, 95-99,weekly
17,2016,14,all, 95-99,weekly
17,2017,9,all, 95-99,weekly
17,2018,8,all, 95-99,weekly
17,2019,9,all, 95-99,weekly
17,2020,12,all, 95-99,weekly
17,2021,26,all, 95-99,weekly
18,2015,8,all, 95-99,weekly
18,2016,9,all, 95-99,weekly
18,2017,14,all, 95-99,weekly
18,2018,12,all, 95-99,weekly
18,2019,17,all, 95-99,weekly
18,2020,17,all, 95-99,weekly
18,2021,29,all, 95-99,weekly
19,2015,14,all, 95-99,weekly
19,2016,13,all, 95-99,weekly
19,2017,18,all, 95-99,weekly
19,2018,9,all, 95-99,weekly
19,2019,14,all, 95-99,weekly
19,2020,12,all, 95-99,weekly
19,2021,36,all, 95-99,weekly
20,2015,7,all, 95-99,weekly
20,2016,11,all, 95-99,weekly
20,2017,18,all, 95-99,weekly
20,2018,13,all, 95-99,weekly
20,2019,20,all, 95-99,weekly
20,2020,16,all, 95-99,weekly
20,2021,37,all, 95-99,weekly
21,2015,24,all, 95-99,weekly
21,2016,15,all, 95-99,weekly
21,2017,23,all, 95-99,weekly
21,2018,5,all, 95-99,weekly
21,2019,15,all, 95-99,weekly
21,2020,9,all, 95-99,weekly
21,2021,25,all, 95-99,weekly
22,2015,15,all, 95-99,weekly
22,2016,11,all, 95-99,weekly
22,2017,17,all, 95-99,weekly
22,2018,5,all, 95-99,weekly
22,2019,17,all, 95-99,weekly
22,2020,16,all, 95-99,weekly
22,2021,43,all, 95-99,weekly
23,2015,7,all, 95-99,weekly
23,2016,10,all, 95-99,weekly
23,2017,9,all, 95-99,weekly
23,2018,12,all, 95-99,weekly
23,2019,17,all, 95-99,weekly
23,2020,15,all, 95-99,weekly
23,2021,15,all, 95-99,weekly
24,2015,14,all, 95-99,weekly
24,2016,12,all, 95-99,weekly
24,2017,10,all, 95-99,weekly
24,2018,20,all, 95-99,weekly
24,2019,21,all, 95-99,weekly
24,2020,23,all, 95-99,weekly
24,2021,16,all, 95-99,weekly
25,2015,14,all, 95-99,weekly
25,2016,8,all, 95-99,weekly
25,2017,13,all, 95-99,weekly
25,2018,13,all, 95-99,weekly
25,2019,16,all, 95-99,weekly
25,2020,16,all, 95-99,weekly
25,2021,12,all, 95-99,weekly
26,2015,9,all, 95-99,weekly
26,2016,14,all, 95-99,weekly
26,2017,8,all, 95-99,weekly
26,2018,12,all, 95-99,weekly
26,2019,11,all, 95-99,weekly
26,2020,16,all, 95-99,weekly
26,2021,10,all, 95-99,weekly
27,2015,22,all, 95-99,weekly
27,2016,11,all, 95-99,weekly
27,2017,17,all, 95-99,weekly
27,2018,9,all, 95-99,weekly
27,2019,13,all, 95-99,weekly
27,2020,14,all, 95-99,weekly
27,2021,15,all, 95-99,weekly
28,2015,7,all, 95-99,weekly
28,2016,13,all, 95-99,weekly
28,2017,12,all, 95-99,weekly
28,2018,9,all, 95-99,weekly
28,2019,4,all, 95-99,weekly
28,2020,13,all, 95-99,weekly
28,2021,5,all, 95-99,weekly
29,2015,11,all, 95-99,weekly
29,2016,9,all, 95-99,weekly
29,2017,17,all, 95-99,weekly
29,2018,9,all, 95-99,weekly
29,2019,6,all, 95-99,weekly
29,2020,7,all, 95-99,weekly
29,2021,10,all, 95-99,weekly
30,2015,6,all, 95-99,weekly
30,2016,15,all, 95-99,weekly
30,2017,17,all, 95-99,weekly
30,2018,9,all, 95-99,weekly
30,2019,15,all, 95-99,weekly
30,2020,10,all, 95-99,weekly
30,2021,13,all, 95-99,weekly
31,2015,5,all, 95-99,weekly
31,2016,11,all, 95-99,weekly
31,2017,7,all, 95-99,weekly
31,2018,13,all, 95-99,weekly
31,2019,8,all, 95-99,weekly
31,2020,12,all, 95-99,weekly
31,2021,9,all, 95-99,weekly
32,2015,8,all, 95-99,weekly
32,2016,10,all, 95-99,weekly
32,2017,9,all, 95-99,weekly
32,2018,9,all, 95-99,weekly
32,2019,15,all, 95-99,weekly
32,2020,8,all, 95-99,weekly
32,2021,12,all, 95-99,weekly
33,2015,10,all, 95-99,weekly
33,2016,6,all, 95-99,weekly
33,2017,10,all, 95-99,weekly
33,2018,4,all, 95-99,weekly
33,2019,11,all, 95-99,weekly
33,2020,14,all, 95-99,weekly
33,2021,9,all, 95-99,weekly
34,2015,8,all, 95-99,weekly
34,2016,10,all, 95-99,weekly
34,2017,6,all, 95-99,weekly
34,2018,10,all, 95-99,weekly
34,2019,14,all, 95-99,weekly
34,2020,17,all, 95-99,weekly
34,2021,13,all, 95-99,weekly
35,2015,10,all, 95-99,weekly
35,2016,13,all, 95-99,weekly
35,2017,11,all, 95-99,weekly
35,2018,11,all, 95-99,weekly
35,2019,8,all, 95-99,weekly
35,2020,21,all, 95-99,weekly
35,2021,11,all, 95-99,weekly
36,2015,12,all, 95-99,weekly
36,2016,12,all, 95-99,weekly
36,2017,18,all, 95-99,weekly
36,2018,8,all, 95-99,weekly
36,2019,13,all, 95-99,weekly
36,2020,16,all, 95-99,weekly
36,2021,15,all, 95-99,weekly
37,2015,7,all, 95-99,weekly
37,2016,14,all, 95-99,weekly
37,2017,13,all, 95-99,weekly
37,2018,14,all, 95-99,weekly
37,2019,13,all, 95-99,weekly
37,2020,14,all, 95-99,weekly
37,2021,16,all, 95-99,weekly
38,2015,8,all, 95-99,weekly
38,2016,9,all, 95-99,weekly
38,2017,14,all, 95-99,weekly
38,2018,7,all, 95-99,weekly
38,2019,9,all, 95-99,weekly
38,2020,7,all, 95-99,weekly
38,2021,15,all, 95-99,weekly
39,2015,12,all, 95-99,weekly
39,2016,5,all, 95-99,weekly
39,2017,9,all, 95-99,weekly
39,2018,12,all, 95-99,weekly
39,2019,14,all, 95-99,weekly
39,2020,14,all, 95-99,weekly
39,2021,7,all, 95-99,weekly
40,2015,7,all, 95-99,weekly
40,2016,10,all, 95-99,weekly
40,2017,13,all, 95-99,weekly
40,2018,10,all, 95-99,weekly
40,2019,13,all, 95-99,weekly
40,2020,11,all, 95-99,weekly
40,2021,7,all, 95-99,weekly
41,2015,11,all, 95-99,weekly
41,2016,12,all, 95-99,weekly
41,2017,16,all, 95-99,weekly
41,2018,3,all, 95-99,weekly
41,2019,14,all, 95-99,weekly
41,2020,11,all, 95-99,weekly
41,2021,15,all, 95-99,weekly
42,2015,20,all, 95-99,weekly
42,2016,5,all, 95-99,weekly
42,2017,15,all, 95-99,weekly
42,2018,12,all, 95-99,weekly
42,2019,8,all, 95-99,weekly
42,2020,13,all, 95-99,weekly
42,2021,11,all, 95-99,weekly
43,2015,12,all, 95-99,weekly
43,2016,6,all, 95-99,weekly
43,2017,7,all, 95-99,weekly
43,2018,9,all, 95-99,weekly
43,2019,21,all, 95-99,weekly
43,2020,15,all, 95-99,weekly
43,2021,16,all, 95-99,weekly
44,2015,11,all, 95-99,weekly
44,2016,9,all, 95-99,weekly
44,2017,13,all, 95-99,weekly
44,2018,12,all, 95-99,weekly
44,2019,25,all, 95-99,weekly
44,2020,7,all, 95-99,weekly
44,2021,7,all, 95-99,weekly
45,2015,14,all, 95-99,weekly
45,2016,12,all, 95-99,weekly
45,2017,21,all, 95-99,weekly
45,2018,12,all, 95-99,weekly
45,2019,20,all, 95-99,weekly
45,2020,11,all, 95-99,weekly
45,2021,8,all, 95-99,weekly
46,2015,17,all, 95-99,weekly
46,2016,16,all, 95-99,weekly
46,2017,12,all, 95-99,weekly
46,2018,13,all, 95-99,weekly
46,2019,15,all, 95-99,weekly
46,2020,5,all, 95-99,weekly
46,2021,17,all, 95-99,weekly
47,2015,21,all, 95-99,weekly
47,2016,5,all, 95-99,weekly
47,2017,16,all, 95-99,weekly
47,2018,7,all, 95-99,weekly
47,2019,17,all, 95-99,weekly
47,2020,13,all, 95-99,weekly
47,2021,16,all, 95-99,weekly
48,2015,18,all, 95-99,weekly
48,2016,11,all, 95-99,weekly
48,2017,10,all, 95-99,weekly
48,2018,7,all, 95-99,weekly
48,2019,15,all, 95-99,weekly
48,2020,17,all, 95-99,weekly
48,2021,17,all, 95-99,weekly
49,2015,22,all, 95-99,weekly
49,2016,8,all, 95-99,weekly
49,2017,8,all, 95-99,weekly
49,2018,12,all, 95-99,weekly
49,2019,6,all, 95-99,weekly
49,2020,18,all, 95-99,weekly
49,2021,13,all, 95-99,weekly
50,2015,18,all, 95-99,weekly
50,2016,9,all, 95-99,weekly
50,2017,6,all, 95-99,weekly
50,2018,9,all, 95-99,weekly
50,2019,19,all, 95-99,weekly
50,2020,14,all, 95-99,weekly
50,2021,13,all, 95-99,weekly
51,2015,14,all, 95-99,weekly
51,2016,10,all, 95-99,weekly
51,2017,18,all, 95-99,weekly
51,2018,8,all, 95-99,weekly
51,2019,16,all, 95-99,weekly
51,2020,15,all, 95-99,weekly
51,2021,15,all, 95-99,weekly
52,2015,14,all, 95-99,weekly
52,2016,12,all, 95-99,weekly
52,2017,14,all, 95-99,weekly
52,2018,14,all, 95-99,weekly
52,2019,13,all, 95-99,weekly
52,2020,15,all, 95-99,weekly
52,2021,13,all, 95-99,weekly
53,2015,3,all, 95-99,weekly
53,2016,5,all, 95-99,weekly
53,2017,1,all, 95-99,weekly
53,2018,1,all, 95-99,weekly
53,2019,3,all, 95-99,weekly
53,2020,2,all, 95-99,weekly
53,2021,1,all, 95-99,weekly
1,2015,3,all, 100-104,weekly
1,2016,7,all, 100-104,weekly
1,2017,1,all, 100-104,weekly
1,2018,4,all, 100-104,weekly
1,2019,0,all, 100-104,weekly
1,2020,2,all, 100-104,weekly
1,2021,2,all, 100-104,weekly
1,2022,1,all, 100-104,weekly
2,2015,3,all, 100-104,weekly
2,2016,2,all, 100-104,weekly
2,2017,2,all, 100-104,weekly
2,2018,2,all, 100-104,weekly
2,2019,4,all, 100-104,weekly
2,2020,3,all, 100-104,weekly
2,2021,1,all, 100-104,weekly
2,2022,5,all, 100-104,weekly
3,2015,3,all, 100-104,weekly
3,2016,2,all, 100-104,weekly
3,2017,1,all, 100-104,weekly
3,2018,4,all, 100-104,weekly
3,2019,2,all, 100-104,weekly
3,2020,3,all, 100-104,weekly
3,2021,1,all, 100-104,weekly
3,2022,4,all, 100-104,weekly
4,2015,4,all, 100-104,weekly
4,2016,4,all, 100-104,weekly
4,2017,5,all, 100-104,weekly
4,2018,3,all, 100-104,weekly
4,2019,1,all, 100-104,weekly
4,2020,1,all, 100-104,weekly
4,2021,2,all, 100-104,weekly
4,2022,3,all, 100-104,weekly
5,2015,2,all, 100-104,weekly
5,2016,2,all, 100-104,weekly
5,2017,4,all, 100-104,weekly
5,2018,0,all, 100-104,weekly
5,2019,4,all, 100-104,weekly
5,2020,3,all, 100-104,weekly
5,2021,1,all, 100-104,weekly
5,2022,5,all, 100-104,weekly
6,2015,1,all, 100-104,weekly
6,2016,2,all, 100-104,weekly
6,2017,4,all, 100-104,weekly
6,2018,1,all, 100-104,weekly
6,2019,3,all, 100-104,weekly
6,2020,1,all, 100-104,weekly
6,2021,2,all, 100-104,weekly
6,2022,6,all, 100-104,weekly
7,2015,3,all, 100-104,weekly
7,2016,1,all, 100-104,weekly
7,2017,0,all, 100-104,weekly
7,2018,1,all, 100-104,weekly
7,2019,1,all, 100-104,weekly
7,2020,2,all, 100-104,weekly
7,2021,2,all, 100-104,weekly
7,2022,0,all, 100-104,weekly
8,2015,1,all, 100-104,weekly
8,2016,2,all, 100-104,weekly
8,2017,2,all, 100-104,weekly
8,2018,1,all, 100-104,weekly
8,2019,0,all, 100-104,weekly
8,2020,2,all, 100-104,weekly
8,2021,1,all, 100-104,weekly
8,2022,2,all, 100-104,weekly
9,2015,5,all, 100-104,weekly
9,2016,2,all, 100-104,weekly
9,2017,2,all, 100-104,weekly
9,2018,3,all, 100-104,weekly
9,2019,2,all, 100-104,weekly
9,2020,2,all, 100-104,weekly
9,2021,4,all, 100-104,weekly
9,2022,2,all, 100-104,weekly
10,2015,4,all, 100-104,weekly
10,2016,0,all, 100-104,weekly
10,2017,2,all, 100-104,weekly
10,2018,2,all, 100-104,weekly
10,2019,3,all, 100-104,weekly
10,2020,2,all, 100-104,weekly
10,2021,4,all, 100-104,weekly
10,2022,2,all, 100-104,weekly
11,2015,0,all, 100-104,weekly
11,2016,4,all, 100-104,weekly
11,2017,2,all, 100-104,weekly
11,2018,1,all, 100-104,weekly
11,2019,1,all, 100-104,weekly
11,2020,2,all, 100-104,weekly
11,2021,0,all, 100-104,weekly
11,2022,0,all, 100-104,weekly
12,2015,2,all, 100-104,weekly
12,2016,1,all, 100-104,weekly
12,2017,1,all, 100-104,weekly
12,2018,4,all, 100-104,weekly
12,2019,1,all, 100-104,weekly
12,2020,1,all, 100-104,weekly
12,2021,0,all, 100-104,weekly
12,2022,0,all, 100-104,weekly
13,2015,0,all, 100-104,weekly
