Date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
07-03-2018,173.8697923,139.4925703,205.0136173,173.8697923,173.8697923,-2.350034791,-2.350034791,-2.350034791,-0.093470163,-0.093470163,-0.093470163,-2.256564628,-2.256564628,-2.256564628,0,0,0,171.5197575
08-03-2018,173.8530758,141.3835322,202.9435962,173.8530758,173.8530758,-2.634943837,-2.634943837,-2.634943837,-0.370210702,-0.370210702,-0.370210702,-2.264733136,-2.264733136,-2.264733136,0,0,0,171.218132
09-03-2018,173.8363594,135.4097589,202.4147132,173.8363594,173.8363594,-2.783140825,-2.783140825,-2.783140825,-0.551400635,-0.551400635,-0.551400635,-2.23174019,-2.23174019,-2.23174019,0,0,0,171.0532186
10-03-2018,173.819643,138.0748621,203.6754656,173.819643,173.819643,-3.921335771,-3.921335771,-3.921335771,-1.705808472,-1.705808472,-1.705808472,-2.215527299,-2.215527299,-2.215527299,0,0,0,169.8983072
11-03-2018,173.8029265,135.5262749,202.2940427,173.8029265,173.8029265,-4.841855933,-4.841855933,-4.841855933,-2.565063118,-2.565063118,-2.565063118,-2.276792815,-2.276792815,-2.276792815,0,0,0,168.9610706
12-03-2018,173.7862101,138.9772141,208.7230713,173.7862101,173.7862101,1.594338425,1.594338425,1.594338425,4.066748034,4.066748034,4.066748034,-2.472409609,-2.472409609,-2.472409609,0,0,0,175.3805485
13-03-2018,173.7694937,140.5077496,203.3954268,173.7694937,173.7694937,-1.629705032,-1.629705032,-1.629705032,1.219205056,1.219205056,1.219205056,-2.848910089,-2.848910089,-2.848910089,0,0,0,172.1397886
14-03-2018,173.7527773,139.0348181,207.8414544,173.7527773,173.7527773,-3.530259145,-3.530259145,-3.530259145,-0.093470163,-0.093470163,-0.093470163,-3.436788982,-3.436788982,-3.436788982,0,0,0,170.2225181
15-03-2018,173.7360608,135.0277037,203.0831836,173.7360608,173.7360608,-4.616521418,-4.616521418,-4.616521418,-0.370210702,-0.370210702,-0.370210702,-4.246310716,-4.246310716,-4.246310716,0,0,0,169.1195394
16-03-2018,173.7193444,136.0845852,201.5312067,173.7193444,173.7193444,-5.816762116,-5.816762116,-5.816762116,-0.551400635,-0.551400635,-0.551400635,-5.265361481,-5.265361481,-5.265361481,0,0,0,167.9025823
17-03-2018,173.702628,133.2975415,199.2776444,173.702628,173.702628,-8.165479523,-8.165479523,-8.165479523,-1.705808472,-1.705808472,-1.705808472,-6.459671051,-6.459671051,-6.459671051,0,0,0,165.5371485
18-03-2018,173.6859116,131.2695868,197.0375233,173.6859116,173.6859116,-10.34053236,-10.34053236,-10.34053236,-2.565063118,-2.565063118,-2.565063118,-7.775469237,-7.775469237,-7.775469237,0,0,0,163.3453792
19-03-2018,173.6691952,133.8716934,202.5486256,173.6691952,173.6691952,-5.077617564,-5.077617564,-5.077617564,4.066748034,4.066748034,4.066748034,-9.144365598,-9.144365598,-9.144365598,0,0,0,168.5915776
20-03-2018,173.6524787,130.7764151,197.6060209,173.6524787,173.6524787,-9.270775604,-9.270775604,-9.270775604,1.219205056,1.219205056,1.219205056,-10.48998066,-10.48998066,-10.48998066,0,0,0,164.3817031
21-03-2018,173.6357623,130.207939,194.7895455,173.6357623,173.6357623,-11.82911321,-11.82911321,-11.82911321,-0.093470163,-0.093470163,-0.093470163,-11.73564304,-11.73564304,-11.73564304,0,0,0,161.8066491
22-03-2018,173.6190459,124.3684911,193.4001137,173.6190459,173.6190459,-13.18253646,-13.18253646,-13.18253646,-0.370210702,-0.370210702,-0.370210702,-12.81232576,-12.81232576,-12.81232576,0,0,0,160.4365094
23-03-2018,173.6023295,124.9576413,193.7803074,173.6023295,173.6023295,-14.21734548,-14.21734548,-14.21734548,-0.551400635,-0.551400635,-0.551400635,-13.66594484,-13.66594484,-13.66594484,0,0,0,159.384984
24-03-2018,173.5856131,123.1744132,190.4890251,173.5856131,173.5856131,-15.96900078,-15.96900078,-15.96900078,-1.705808472,-1.705808472,-1.705808472,-14.26319231,-14.26319231,-14.26319231,0,0,0,157.6166123
25-03-2018,173.5688966,123.9323291,192.9350361,173.5688966,173.5688966,-17.16028347,-17.16028347,-17.16028347,-2.565063118,-2.565063118,-2.565063118,-14.59522035,-14.59522035,-14.59522035,0,0,0,156.4086132
26-03-2018,173.5521802,128.7701556,196.5196791,173.5521802,173.5521802,-10.61197176,-10.61197176,-10.61197176,4.066748034,4.066748034,4.066748034,-14.6787198,-14.6787198,-14.6787198,0,0,0,162.9402085
27-03-2018,173.5354638,126.7258768,191.6784112,173.5354638,173.5354638,-13.3350144,-13.3350144,-13.3350144,1.219205056,1.219205056,1.219205056,-14.55421946,-14.55421946,-14.55421946,0,0,0,160.2004494
28-03-2018,173.5187474,125.644758,190.7427718,173.5187474,173.5187474,-14.3752127,-14.3752127,-14.3752127,-0.093470163,-0.093470163,-0.093470163,-14.28174254,-14.28174254,-14.28174254,0,0,0,159.1435347
29-03-2018,173.502031,127.1706785,194.1925974,173.502031,173.502031,-14.30446748,-14.30446748,-14.30446748,-0.370210702,-0.370210702,-0.370210702,-13.93425678,-13.93425678,-13.93425678,0,0,0,159.1975635
30-03-2018,173.4853146,126.1236602,192.1181809,173.4853146,173.4853146,-14.14101276,-14.14101276,-14.14101276,-0.551400635,-0.551400635,-0.551400635,-13.58961212,-13.58961212,-13.58961212,0,0,0,159.3443018
31-03-2018,173.4685981,124.6808722,190.0670786,173.4685981,173.4685981,-15.02765137,-15.02765137,-15.02765137,-1.705808472,-1.705808472,-1.705808472,-13.3218429,-13.3218429,-13.3218429,0,0,0,158.4409468
01-04-2018,173.4518817,126.8901488,191.6938487,173.4518817,173.4518817,-15.75786149,-15.75786149,-15.75786149,-2.565063118,-2.565063118,-2.565063118,-13.19279838,-13.19279838,-13.19279838,0,0,0,157.6940202
02-04-2018,173.4351653,130.849438,198.3550474,173.4351653,173.4351653,-9.178297066,-9.178297066,-9.178297066,4.066748034,4.066748034,4.066748034,-13.2450451,-13.2450451,-13.2450451,0,0,0,164.2568682
03-04-2018,173.4184489,129.0498701,194.0501998,173.4184489,173.4184489,-12.27765071,-12.27765071,-12.27765071,1.219205056,1.219205056,1.219205056,-13.49685577,-13.49685577,-13.49685577,0,0,0,161.1407982
04-04-2018,173.4017325,124.5560819,192.2195487,173.4017325,173.4017325,-14.03334715,-14.03334715,-14.03334715,-0.093470163,-0.093470163,-0.093470163,-13.93987698,-13.93987698,-13.93987698,0,0,0,159.3683853
05-04-2018,173.385016,125.4773894,192.8643072,173.385016,173.385016,-14.90998524,-14.90998524,-14.90998524,-0.370210702,-0.370210702,-0.370210702,-14.53977454,-14.53977454,-14.53977454,0,0,0,158.4750308
06-04-2018,173.3682996,123.0347655,187.5582558,173.3682996,173.3682996,-15.79122368,-15.79122368,-15.79122368,-0.551400635,-0.551400635,-0.551400635,-15.23982304,-15.23982304,-15.23982304,0,0,0,157.5770759
07-04-2018,173.3515832,123.196385,189.0180371,173.3515832,173.3515832,-17.67288217,-17.67288217,-17.67288217,-1.705808472,-1.705808472,-1.705808472,-15.9670737,-15.9670737,-15.9670737,0,0,0,155.678701
08-04-2018,173.3348668,119.9917025,189.0268631,173.3348668,173.3348668,-19.20550108,-19.20550108,-19.20550108,-2.565063118,-2.565063118,-2.565063118,-16.64043796,-16.64043796,-16.64043796,0,0,0,154.1293657
09-04-2018,173.3181504,126.3447028,193.5015613,173.3181504,173.3181504,-13.11305147,-13.11305147,-13.11305147,4.066748034,4.066748034,4.066748034,-17.1797995,-17.1797995,-17.1797995,0,0,0,160.2050989
10-04-2018,173.3014339,122.5755372,191.172322,173.3014339,173.3014339,-16.29593472,-16.29593472,-16.29593472,1.219205056,1.219205056,1.219205056,-17.51513978,-17.51513978,-17.51513978,0,0,0,157.0054992
11-04-2018,173.2847175,123.4209922,186.5073531,173.2847175,173.2847175,-17.68811864,-17.68811864,-17.68811864,-0.093470163,-0.093470163,-0.093470163,-17.59464848,-17.59464848,-17.59464848,0,0,0,155.5965989
12-04-2018,173.2680011,121.2028693,190.5798501,173.2680011,173.2680011,-17.76110388,-17.76110388,-17.76110388,-0.370210702,-0.370210702,-0.370210702,-17.39089318,-17.39089318,-17.39089318,0,0,0,155.5068972
13-04-2018,173.2512847,120.1419149,190.3750971,173.2512847,173.2512847,-17.45573193,-17.45573193,-17.45573193,-0.551400635,-0.551400635,-0.551400635,-16.90433129,-16.90433129,-16.90433129,0,0,0,155.7955528
14-04-2018,173.2345683,120.6744686,191.1444266,173.2345683,173.2345683,-17.86954928,-17.86954928,-17.86954928,-1.705808472,-1.705808472,-1.705808472,-16.16374081,-16.16374081,-16.16374081,0,0,0,155.365019
15-04-2018,173.2178518,120.4342497,188.6352267,173.2178518,173.2178518,-17.78855329,-17.78855329,-17.78855329,-2.565063118,-2.565063118,-2.565063118,-15.22349017,-15.22349017,-15.22349017,0,0,0,155.4292986
16-04-2018,173.2011354,131.6245406,196.4956752,173.2011354,173.2011354,-10.09117699,-10.09117699,-10.09117699,4.066748034,4.066748034,4.066748034,-14.15792502,-14.15792502,-14.15792502,0,0,0,163.1099584
17-04-2018,173.184419,128.6681965,196.3233889,173.184419,173.184419,-11.83427323,-11.83427323,-11.83427323,1.219205056,1.219205056,1.219205056,-13.05347829,-13.05347829,-13.05347829,0,0,0,161.3501458
18-04-2018,173.1677026,127.8022878,193.8315758,173.1677026,173.1677026,-12.09284383,-12.09284383,-12.09284383,-0.093470163,-0.093470163,-0.093470163,-11.99937367,-11.99937367,-11.99937367,0,0,0,161.0748588
19-04-2018,173.1509862,127.5992843,194.798708,173.1509862,173.1509862,-11.44816968,-11.44816968,-11.44816968,-0.370210702,-0.370210702,-0.370210702,-11.07795898,-11.07795898,-11.07795898,0,0,0,161.7028165
20-04-2018,173.1342697,129.0789506,195.1001538,173.1342697,173.1342697,-10.9071567,-10.9071567,-10.9071567,-0.551400635,-0.551400635,-0.551400635,-10.35575607,-10.35575607,-10.35575607,0,0,0,162.227113
21-04-2018,173.1175533,126.5401237,194.525891,173.1175533,173.1175533,-11.58204869,-11.58204869,-11.58204869,-1.705808472,-1.705808472,-1.705808472,-9.876240216,-9.876240216,-9.876240216,0,0,0,161.5355046
22-04-2018,173.1008369,129.2139689,194.0618805,173.1008369,173.1008369,-12.22023544,-12.22023544,-12.22023544,-2.565063118,-2.565063118,-2.565063118,-9.655172317,-9.655172317,-9.655172317,0,0,0,160.8806015
23-04-2018,173.0841205,135.576955,201.9709004,173.0841205,173.0841205,-5.612273066,-5.612273066,-5.612273066,4.066748034,4.066748034,4.066748034,-9.6790211,-9.6790211,-9.6790211,0,0,0,167.4718474
24-04-2018,173.0674041,129.8164208,197.5943103,173.0674041,173.0674041,-8.687458185,-8.687458185,-8.687458185,1.219205056,1.219205056,1.219205056,-9.906663242,-9.906663242,-9.906663242,0,0,0,164.3799459
25-04-2018,173.0506877,127.180134,197.30044,173.0506877,173.0506877,-10.36764523,-10.36764523,-10.36764523,-0.093470163,-0.093470163,-0.093470163,-10.27417507,-10.27417507,-10.27417507,0,0,0,162.6830424
26-04-2018,173.0339712,130.1485435,199.0372024,173.0339712,173.0339712,-11.07238459,-11.07238459,-11.07238459,-0.370210702,-0.370210702,-0.370210702,-10.70217389,-10.70217389,-10.70217389,0,0,0,161.9615866
27-04-2018,173.0172548,125.7058514,192.1789434,173.0172548,173.0172548,-11.65627137,-11.65627137,-11.65627137,-0.551400635,-0.551400635,-0.551400635,-11.10487073,-11.10487073,-11.10487073,0,0,0,161.3609834
28-04-2018,173.0005384,128.4373574,194.1079514,173.0005384,173.0005384,-13.10560294,-13.10560294,-13.10560294,-1.705808472,-1.705808472,-1.705808472,-11.39979447,-11.39979447,-11.39979447,0,0,0,159.8949355
29-04-2018,172.983822,125.3392736,190.5942448,172.983822,172.983822,-14.08212663,-14.08212663,-14.08212663,-2.565063118,-2.565063118,-2.565063118,-11.51706351,-11.51706351,-11.51706351,0,0,0,158.9016953
30-04-2018,172.9671056,134.7042115,198.6443925,172.9671056,172.9671056,-7.340379519,-7.340379519,-7.340379519,4.066748034,4.066748034,4.066748034,-11.40712755,-11.40712755,-11.40712755,0,0,0,165.626726
01-05-2018,172.9503891,129.5468941,195.1372275,172.9503891,172.9503891,-9.82686787,-9.82686787,-9.82686787,1.219205056,1.219205056,1.219205056,-11.04607293,-11.04607293,-11.04607293,0,0,0,163.1235213
02-05-2018,172.9336727,129.2134728,196.7370253,172.9336727,172.9336727,-10.53133395,-10.53133395,-10.53133395,-0.093470163,-0.093470163,-0.093470163,-10.43786379,-10.43786379,-10.43786379,0,0,0,162.4023388
03-05-2018,172.9169563,128.9023489,196.1761068,172.9169563,172.9169563,-9.983456587,-9.983456587,-9.983456587,-0.370210702,-0.370210702,-0.370210702,-9.613245885,-9.613245885,-9.613245885,0,0,0,162.9334997
04-05-2018,172.9002399,128.5156024,196.2872119,172.9002399,172.9002399,-9.176830668,-9.176830668,-9.176830668,-0.551400635,-0.551400635,-0.551400635,-8.625430033,-8.625430033,-8.625430033,0,0,0,163.7234092
05-05-2018,172.8835235,130.6061153,197.759415,172.8835235,172.8835235,-9.248862386,-9.248862386,-9.248862386,-1.705808472,-1.705808472,-1.705808472,-7.543053914,-7.543053914,-7.543053914,0,0,0,163.6346611
06-05-2018,172.866807,131.5987978,196.5715339,172.866807,172.866807,-9.006312003,-9.006312003,-9.006312003,-2.565063118,-2.565063118,-2.565063118,-6.441248885,-6.441248885,-6.441248885,0,0,0,163.860495
07-05-2018,172.8500906,137.371908,205.6731111,172.8500906,172.8500906,-1.32512619,-1.32512619,-1.32512619,4.066748034,4.066748034,4.066748034,-5.391874224,-5.391874224,-5.391874224,0,0,0,171.5249644
08-05-2018,172.8333742,134.7523577,202.9561423,172.8333742,172.8333742,-3.234890971,-3.234890971,-3.234890971,1.219205056,1.219205056,1.219205056,-4.454096027,-4.454096027,-4.454096027,0,0,0,169.5984832
09-05-2018,172.8166578,138.1741085,201.1935397,172.8166578,172.8166578,-3.759936539,-3.759936539,-3.759936539,-0.093470163,-0.093470163,-0.093470163,-3.666466376,-3.666466376,-3.666466376,0,0,0,169.0567212
10-05-2018,172.7999414,133.0512385,202.8333751,172.7999414,172.7999414,-3.411711557,-3.411711557,-3.411711557,-0.370210702,-0.370210702,-0.370210702,-3.041500855,-3.041500855,-3.041500855,0,0,0,169.3882298
11-05-2018,172.7832249,136.5696746,202.9524846,172.7832249,172.7832249,-3.11487548,-3.11487548,-3.11487548,-0.551400635,-0.551400635,-0.551400635,-2.563474845,-2.563474845,-2.563474845,0,0,0,169.6683495
12-05-2018,172.7812479,136.6919283,200.7583014,172.7812479,172.7812479,-3.89559982,-3.89559982,-3.89559982,-1.705808472,-1.705808472,-1.705808472,-2.189791348,-2.189791348,-2.189791348,0,0,0,168.8856481
13-05-2018,172.7792708,135.2966189,200.4992863,172.7792708,172.7792708,-4.420919495,-4.420919495,-4.420919495,-2.565063118,-2.565063118,-2.565063118,-1.855856377,-1.855856377,-1.855856377,0,0,0,168.3583513
14-05-2018,172.7772937,140.8826079,207.8694202,172.7772937,172.7772937,2.583768711,2.583768711,2.583768711,4.066748034,4.066748034,4.066748034,-1.482979323,-1.482979323,-1.482979323,0,0,0,175.3610625
15-05-2018,172.7753167,140.1777283,204.6609992,172.7753167,172.7753167,0.230761351,0.230761351,0.230761351,1.219205056,1.219205056,1.219205056,-0.988443705,-0.988443705,-0.988443705,0,0,0,173.006078
16-05-2018,172.7733396,137.8397489,203.8079458,172.7733396,172.7733396,-0.390082162,-0.390082162,-0.390082162,-0.093470163,-0.093470163,-0.093470163,-0.296611999,-0.296611999,-0.296611999,0,0,0,172.3832575
17-05-2018,172.7713626,137.1954087,205.7059065,172.7713626,172.7713626,0.28001796,0.28001796,0.28001796,-0.370210702,-0.370210702,-0.370210702,0.650228662,0.650228662,0.650228662,0,0,0,173.0513805
18-05-2018,172.7693855,141.9222434,206.8652912,172.7693855,172.7693855,1.331183892,1.331183892,1.331183892,-0.551400635,-0.551400635,-0.551400635,1.882584528,1.882584528,1.882584528,0,0,0,174.1005694
19-05-2018,172.7674084,141.494598,207.5121959,172.7674084,172.7674084,1.691394512,1.691394512,1.691394512,-1.705808472,-1.705808472,-1.705808472,3.397202984,3.397202984,3.397202984,0,0,0,174.4588029
20-05-2018,172.7654314,140.1217326,210.7094574,172.7654314,172.7654314,2.589076528,2.589076528,2.589076528,-2.565063118,-2.565063118,-2.565063118,5.154139646,5.154139646,5.154139646,0,0,0,175.3545079
21-05-2018,172.7634543,150.7261507,217.545479,172.7634543,172.7634543,11.14469668,11.14469668,11.14469668,4.066748034,4.066748034,4.066748034,7.07794865,7.07794865,7.07794865,0,0,0,183.908151
22-05-2018,172.7614772,150.9195539,218.1935311,172.7614772,172.7614772,10.28225113,10.28225113,10.28225113,1.219205056,1.219205056,1.219205056,9.063046073,9.063046073,9.063046073,0,0,0,183.0437284
23-05-2018,172.7595002,148.517533,218.0656834,172.7595002,172.7595002,10.88935376,10.88935376,10.88935376,-0.093470163,-0.093470163,-0.093470163,10.98282392,10.98282392,10.98282392,0,0,0,183.6488539
24-05-2018,172.7575231,152.9052451,218.6091693,172.7575231,172.7575231,12.33144327,12.33144327,12.33144327,-0.370210702,-0.370210702,-0.370210702,12.70165398,12.70165398,12.70165398,0,0,0,185.0889664
25-05-2018,172.755546,152.4426506,220.8347271,172.755546,172.755546,13.53716623,13.53716623,13.53716623,-0.551400635,-0.551400635,-0.551400635,14.08856687,14.08856687,14.08856687,0,0,0,186.2927123
26-05-2018,172.753569,153.9838395,218.816067,172.753569,172.753569,13.32535517,13.32535517,13.32535517,-1.705808472,-1.705808472,-1.705808472,15.03116364,15.03116364,15.03116364,0,0,0,186.0789241
27-05-2018,172.7515919,153.2129951,220.1297453,172.7515919,172.7515919,12.88317995,12.88317995,12.88317995,-2.565063118,-2.565063118,-2.565063118,15.44824307,15.44824307,15.44824307,0,0,0,185.6347719
28-05-2018,172.7496148,158.4470603,225.2212325,172.7496148,172.7496148,19.36646772,19.36646772,19.36646772,4.066748034,4.066748034,4.066748034,15.29971969,15.29971969,15.29971969,0,0,0,192.1160826
29-05-2018,172.7476378,154.8243757,222.6763559,172.7476378,172.7476378,15.81186373,15.81186373,15.81186373,1.219205056,1.219205056,1.219205056,14.59265867,14.59265867,14.59265867,0,0,0,188.5595015
30-05-2018,172.7456607,151.5379913,217.11728,172.7456607,172.7456607,13.28916975,13.28916975,13.28916975,-0.093470163,-0.093470163,-0.093470163,13.38263991,13.38263991,13.38263991,0,0,0,186.0348305
31-05-2018,172.7436837,152.2539509,217.3369333,172.7436837,172.7436837,11.39993456,11.39993456,11.39993456,-0.370210702,-0.370210702,-0.370210702,11.77014526,11.77014526,11.77014526,0,0,0,184.1436182
01-06-2018,172.7417066,146.4717061,215.9470749,172.7417066,172.7417066,9.340789202,9.340789202,9.340789202,-0.551400635,-0.551400635,-0.551400635,9.892189837,9.892189837,9.892189837,0,0,0,182.0824958
02-06-2018,172.7397295,146.7169124,211.4143419,172.7397295,172.7397295,6.204124432,6.204124432,6.204124432,-1.705808472,-1.705808472,-1.705808472,7.909932904,7.909932904,7.909932904,0,0,0,178.943854
03-06-2018,172.7377525,141.1035837,208.6754509,172.7377525,172.7377525,3.428388102,3.428388102,3.428388102,-2.565063118,-2.565063118,-2.565063118,5.993451221,5.993451221,5.993451221,0,0,0,176.1661406
04-06-2018,172.7357754,148.5193178,214.8265623,172.7357754,172.7357754,8.371935207,8.371935207,8.371935207,4.066748034,4.066748034,4.066748034,4.305187173,4.305187173,4.305187173,0,0,0,181.1077106
05-06-2018,172.7337983,142.6884969,211.3770049,172.7337983,172.7337983,4.202963659,4.202963659,4.202963659,1.219205056,1.219205056,1.219205056,2.983758602,2.983758602,2.983758602,0,0,0,176.936762
06-06-2018,172.7318213,141.6762269,208.5853993,172.7318213,172.7318213,2.036345039,2.036345039,2.036345039,-0.093470163,-0.093470163,-0.093470163,2.129815202,2.129815202,2.129815202,0,0,0,174.7681663
07-06-2018,172.7298442,141.4119779,209.8796882,172.7298442,172.7298442,1.425234679,1.425234679,1.425234679,-0.370210702,-0.370210702,-0.370210702,1.795445381,1.795445381,1.795445381,0,0,0,174.1550789
08-06-2018,172.7278671,141.5984758,205.8861484,172.7278671,172.7278671,1.426893551,1.426893551,1.426893551,-0.551400635,-0.551400635,-0.551400635,1.978294186,1.978294186,1.978294186,0,0,0,174.1547607
09-06-2018,172.7258901,140.9047203,207.5299843,172.7258901,172.7258901,0.915273223,0.915273223,0.915273223,-1.705808472,-1.705808472,-1.705808472,2.621081695,2.621081695,2.621081695,0,0,0,173.6411633
10-06-2018,172.723913,141.1969602,205.4309696,172.723913,172.723913,1.051597668,1.051597668,1.051597668,-2.565063118,-2.565063118,-2.565063118,3.616660786,3.616660786,3.616660786,0,0,0,173.7755107
11-06-2018,172.7219359,146.4378189,214.4747222,172.7219359,172.7219359,8.884928861,8.884928861,8.884928861,4.066748034,4.066748034,4.066748034,4.818180828,4.818180828,4.818180828,0,0,0,181.6068648
12-06-2018,172.7199589,143.3044677,214.0072895,172.7199589,172.7199589,7.272595138,7.272595138,7.272595138,1.219205056,1.219205056,1.219205056,6.053390082,6.053390082,6.053390082,0,0,0,179.992554
13-06-2018,172.7179818,147.3433358,212.9056877,172.7179818,172.7179818,7.04820113,7.04820113,7.04820113,-0.093470163,-0.093470163,-0.093470163,7.141671293,7.141671293,7.141671293,0,0,0,179.7661829
14-06-2018,172.7160047,146.7842238,213.0448219,172.7160047,172.7160047,7.541898371,7.541898371,7.541898371,-0.370210702,-0.370210702,-0.370210702,7.912109073,7.912109073,7.912109073,0,0,0,180.2579031
15-06-2018,172.7140277,147.1156417,213.6735815,172.7140277,172.7140277,7.669365962,7.669365962,7.669365962,-0.551400635,-0.551400635,-0.551400635,8.220766597,8.220766597,8.220766597,0,0,0,180.3833936
16-06-2018,172.7120506,145.0532623,211.0281042,172.7120506,172.7120506,6.259608147,6.259608147,6.259608147,-1.705808472,-1.705808472,-1.705808472,7.965416619,7.965416619,7.965416619,0,0,0,178.9716588
17-06-2018,172.7100736,144.60096,210.2299372,172.7100736,172.7100736,4.531158737,4.531158737,4.531158737,-2.565063118,-2.565063118,-2.565063118,7.096221856,7.096221856,7.096221856,0,0,0,177.2412323
18-06-2018,172.7080965,148.5384821,216.9043494,172.7080965,172.7080965,9.68801494,9.68801494,9.68801494,4.066748034,4.066748034,4.066748034,5.621266906,5.621266906,5.621266906,0,0,0,182.3961114
19-06-2018,172.7061194,144.5465651,209.3077713,172.7061194,172.7061194,4.825571079,4.825571079,4.825571079,1.219205056,1.219205056,1.219205056,3.606366023,3.606366023,3.606366023,0,0,0,177.5316905
20-06-2018,172.7041424,141.3788894,207.7609716,172.7041424,172.7041424,1.075683598,1.075683598,1.075683598,-0.093470163,-0.093470163,-0.093470163,1.169153761,1.169153761,1.169153761,0,0,0,173.779826
21-06-2018,172.7021653,138.266906,204.777738,172.7021653,172.7021653,-1.902162651,-1.902162651,-1.902162651,-0.370210702,-0.370210702,-0.370210702,-1.531951949,-1.531951949,-1.531951949,0,0,0,170.8000026
22-06-2018,172.7001882,134.2307714,202.3641973,172.7001882,172.7001882,-4.864203899,-4.864203899,-4.864203899,-0.551400635,-0.551400635,-0.551400635,-4.312803264,-4.312803264,-4.312803264,0,0,0,167.8359843
23-06-2018,172.6982112,130.4911711,194.2523495,172.6982112,172.6982112,-8.686883729,-8.686883729,-8.686883729,-1.705808472,-1.705808472,-1.705808472,-6.981075257,-6.981075257,-6.981075257,0,0,0,164.0113274
24-06-2018,172.6962341,126.2665713,197.9223177,172.6962341,172.6962341,-11.91961539,-11.91961539,-11.91961539,-2.565063118,-2.565063118,-2.565063118,-9.354552268,-9.354552268,-9.354552268,0,0,0,160.7766187
25-06-2018,172.694257,132.6850949,201.3487549,172.694257,172.694257,-7.211568061,-7.211568061,-7.211568061,4.066748034,4.066748034,4.066748034,-11.27831609,-11.27831609,-11.27831609,0,0,0,165.482689
26-06-2018,172.69228,130.0395976,196.3000871,172.69228,172.69228,-11.41992236,-11.41992236,-11.41992236,1.219205056,1.219205056,1.219205056,-12.63912742,-12.63912742,-12.63912742,0,0,0,161.2723576
27-06-2018,172.6903029,129.0663476,189.8063338,172.6903029,172.6903029,-13.46906017,-13.46906017,-13.46906017,-0.093470163,-0.093470163,-0.093470163,-13.37559,-13.37559,-13.37559,0,0,0,159.2212427
28-06-2018,172.6883258,128.0044874,192.2708869,172.6883258,172.6883258,-13.85333902,-13.85333902,-13.85333902,-0.370210702,-0.370210702,-0.370210702,-13.48312832,-13.48312832,-13.48312832,0,0,0,158.8349868
29-06-2018,172.6863488,126.3146806,193.2708272,172.6863488,172.6863488,-13.56474673,-13.56474673,-13.56474673,-0.551400635,-0.551400635,-0.551400635,-13.0133461,-13.0133461,-13.0133461,0,0,0,159.121602
30-06-2018,172.6843717,126.9311619,193.5063678,172.6843717,172.6843717,-13.773718,-13.773718,-13.773718,-1.705808472,-1.705808472,-1.705808472,-12.06790952,-12.06790952,-12.06790952,0,0,0,158.9106537
01-07-2018,172.6823946,126.1969912,193.8865908,172.6823946,172.6823946,-13.35271685,-13.35271685,-13.35271685,-2.565063118,-2.565063118,-2.565063118,-10.78765374,-10.78765374,-10.78765374,0,0,0,159.3296778
02-07-2018,172.6804176,135.3595162,199.1517131,172.6804176,172.6804176,-5.271339096,-5.271339096,-5.271339096,4.066748034,4.066748034,4.066748034,-9.338087129,-9.338087129,-9.338087129,0,0,0,167.4090785
03-07-2018,172.6784405,134.5794248,201.5561151,172.6784405,172.6784405,-6.673611591,-6.673611591,-6.673611591,1.219205056,1.219205056,1.219205056,-7.892816648,-7.892816648,-7.892816648,0,0,0,166.0048289
04-07-2018,172.6764635,133.6842646,203.4183338,172.6764635,172.6764635,-6.710073328,-6.710073328,-6.710073328,-0.093470163,-0.093470163,-0.093470163,-6.616603165,-6.616603165,-6.616603165,0,0,0,165.9663901
05-07-2018,172.6744864,133.6287998,200.5109428,172.6744864,172.6744864,-6.019973199,-6.019973199,-6.019973199,-0.370210702,-0.370210702,-0.370210702,-5.649762498,-5.649762498,-5.649762498,0,0,0,166.6545132
06-07-2018,172.6725093,132.6188387,196.9747103,172.6725093,172.6725093,-5.646856829,-5.646856829,-5.646856829,-0.551400635,-0.551400635,-0.551400635,-5.095456194,-5.095456194,-5.095456194,0,0,0,167.0256525
07-07-2018,172.6705323,133.1789177,200.7039091,172.6705323,172.6705323,-6.716896098,-6.716896098,-6.716896098,-1.705808472,-1.705808472,-1.705808472,-5.011087626,-5.011087626,-5.011087626,0,0,0,165.9536362
08-07-2018,172.6685552,132.7593386,197.3657983,172.6685552,172.6685552,-7.969633188,-7.969633188,-7.969633188,-2.565063118,-2.565063118,-2.565063118,-5.40457007,-5.40457007,-5.40457007,0,0,0,164.698922
09-07-2018,172.6881618,139.6507501,204.9228862,172.6881618,172.6881618,-2.168965322,-2.168965322,-2.168965322,4.066748034,4.066748034,4.066748034,-6.235713356,-6.235713356,-6.235713356,0,0,0,170.5191964
10-07-2018,172.7077683,132.1277944,199.8348279,172.7077683,172.7077683,-6.203235267,-6.203235267,-6.203235267,1.219205056,1.219205056,1.219205056,-7.422440323,-7.422440323,-7.422440323,0,0,0,166.5045331
11-07-2018,172.7273749,130.8839818,200.7900092,172.7273749,172.7273749,-8.944520326,-8.944520326,-8.944520326,-0.093470163,-0.093470163,-0.093470163,-8.851050163,-8.851050163,-8.851050163,0,0,0,163.7828546
