Date,Male,Female,Total
22-11-2015,78,51,129
23-11-2015,61,38,99
24-11-2015,62,35,97
25-11-2015,63,39,102
26-11-2015,61,39,100
27-11-2015,69,45,114
28-11-2015,59,23,82
29-11-2015,79,49,128
30-11-2015,75,41,116
01-12-2015,68,35,103
02-12-2015,56,39,95
03-12-2015,74,39,113
04-12-2015,62,39,101
05-12-2015,72,31,103
06-12-2015,64,22,86
07-12-2015,63,42,105
08-12-2015,58,43,101
09-12-2015,54,33,87
10-12-2015,54,33,87
11-12-2015,59,47,106
12-12-2015,59,36,95
13-12-2015,51,33,84
14-12-2015,68,47,115
15-12-2015,58,37,95
16-12-2015,86,52,138
17-12-2015,66,48,114
18-12-2015,65,51,116
19-12-2015,57,52,109
20-12-2015,70,44,114
21-12-2015,72,42,114
22-12-2015,82,42,124
23-12-2015,73,46,119
24-12-2015,79,40,119
25-12-2015,77,52,129
26-12-2015,75,44,119
27-12-2015,65,51,116
28-12-2015,95,35,130
29-12-2015,73,57,130
30-12-2015,63,50,113
31-12-2015,88,45,133
01-01-2016,72,45,117
02-01-2016,77,57,134
03-01-2016,68,53,121
04-01-2016,61,50,111
05-01-2016,81,62,143
06-01-2016,64,50,114
07-01-2016,75,56,131
08-01-2016,68,49,117
09-01-2016,79,56,135
10-01-2016,69,42,111
11-01-2016,66,57,123
12-01-2016,71,42,113
13-01-2016,77,25,102
14-01-2016,81,49,130
15-01-2016,79,41,120
16-01-2016,77,50,127
17-01-2016,67,47,114
18-01-2016,99,42,141
19-01-2016,85,48,133
20-01-2016,87,42,129
21-01-2016,70,52,122
22-01-2016,64,49,113
23-01-2016,70,44,114
24-01-2016,68,46,114
25-01-2016,76,45,121
26-01-2016,77,56,133
27-01-2016,95,58,153
28-01-2016,63,46,109
29-01-2016,90,59,149
30-01-2016,81,56,137
31-01-2016,68,46,114
01-02-2016,60,36,96
02-02-2016,58,41,99
03-02-2016,85,49,134
04-02-2016,69,45,114
05-02-2016,76,35,111
06-02-2016,95,47,142
07-02-2016,68,48,116
08-02-2016,64,43,107
09-02-2016,67,33,100
10-02-2016,74,42,116
11-02-2016,60,57,117
12-02-2016,54,60,114
13-02-2016,57,45,102
14-02-2016,70,44,114
15-02-2016,63,46,109
16-02-2016,69,42,111
17-02-2016,67,47,114
18-02-2016,62,40,102
19-02-2016,65,30,95
20-02-2016,63,38,101
21-02-2016,60,38,98
22-02-2016,63,39,102
23-02-2016,72,46,118
24-02-2016,65,43,108
25-02-2016,61,38,99
26-02-2016,70,34,104
27-02-2016,62,49,111
28-02-2016,80,43,123
29-02-2016,59,37,96
01-03-2016,58,37,95
02-03-2016,54,42,96
03-03-2016,67,32,99
04-03-2016,65,32,97
05-03-2016,58,52,110
06-03-2016,45,41,86
07-03-2016,67,38,105
08-03-2016,54,36,90
09-03-2016,56,35,91
10-03-2016,64,42,106
11-03-2016,41,22,63
12-03-2016,58,35,93
13-03-2016,67,28,95
14-03-2016,65,38,103
15-03-2016,68,43,111
16-03-2016,50,37,87
17-03-2016,63,21,84
18-03-2016,44,37,81
19-03-2016,56,35,91
20-03-2016,56,31,87
21-03-2016,44,28,72
22-03-2016,40,34,74
23-03-2016,60,41,101
24-03-2016,52,38,90
25-03-2016,47,42,89
26-03-2016,68,38,106
27-03-2016,46,38,84
28-03-2016,54,29,83
29-03-2016,57,38,95
30-03-2016,58,37,95
31-03-2016,61,40,101
01-04-2016,50,44,94
02-04-2016,53,41,94
03-04-2016,57,39,96
04-04-2016,62,34,96
05-04-2016,54,36,90
06-04-2016,51,37,88
07-04-2016,66,36,102
08-04-2016,51,22,73
09-04-2016,60,35,95
10-04-2016,55,43,98
11-04-2016,52,28,80
12-04-2016,45,41,86
13-04-2016,45,35,80
14-04-2016,49,31,80
15-04-2016,53,36,89
16-04-2016,47,38,85
17-04-2016,61,37,98
18-04-2016,61,34,95
19-04-2016,65,34,99
20-04-2016,66,39,105
21-04-2016,53,33,86
22-04-2016,52,34,86
23-04-2016,42,37,79
24-04-2016,51,36,87
25-04-2016,56,34,90
26-04-2016,52,36,88
27-04-2016,57,42,99
28-04-2016,57,35,92
29-04-2016,56,42,98
30-04-2016,59,26,85
01-05-2016,67,36,103
02-05-2016,59,45,104
03-05-2016,69,48,117
04-05-2016,49,48,97
05-05-2016,49,41,90
06-05-2016,42,28,70
07-05-2016,58,37,95
08-05-2016,42,22,64
09-05-2016,54,35,89
10-05-2016,54,44,98
11-05-2016,42,42,84
12-05-2016,50,34,84
13-05-2016,49,43,92
14-05-2016,65,42,107
15-05-2016,60,33,93
16-05-2016,74,37,111
17-05-2016,61,47,108
18-05-2016,61,47,108
19-05-2016,58,55,113
20-05-2016,71,32,103
21-05-2016,66,37,103
22-05-2016,62,40,102
23-05-2016,69,38,107
24-05-2016,59,37,96
25-05-2016,56,45,101
26-05-2016,52,41,93
27-05-2016,61,32,93
28-05-2016,71,34,105
29-05-2016,54,33,87
30-05-2016,59,24,83
31-05-2016,44,30,74
01-06-2016,34,32,66
02-06-2016,51,40,91
03-06-2016,49,34,83
04-06-2016,56,37,93
05-06-2016,64,49,113
06-06-2016,60,29,89
07-06-2016,50,34,84
08-06-2016,43,29,72
09-06-2016,67,36,103
10-06-2016,43,33,76
11-06-2016,49,34,83
12-06-2016,48,45,93
13-06-2016,59,41,100
14-06-2016,41,43,84
15-06-2016,49,37,86
16-06-2016,58,33,91
17-06-2016,54,26,80
18-06-2016,48,28,76
19-06-2016,53,32,85
20-06-2016,41,41,82
21-06-2016,62,33,95
22-06-2016,62,34,96
23-06-2016,55,25,80
24-06-2016,66,45,111
25-06-2016,51,28,79
26-06-2016,56,33,89
27-06-2016,49,26,75
28-06-2016,49,34,83
29-06-2016,45,32,77
30-06-2016,51,28,79
01-07-2016,65,28,93
02-07-2016,41,30,71
03-07-2016,58,32,90
04-07-2016,45,34,79
05-07-2016,52,25,77
06-07-2016,50,34,84
07-07-2016,65,35,100
08-07-2016,71,32,103
09-07-2016,58,36,94
10-07-2016,41,33,74
11-07-2016,61,36,97
12-07-2016,57,45,102
13-07-2016,55,30,85
14-07-2016,73,39,112
15-07-2016,49,35,84
16-07-2016,59,37,96
17-07-2016,52,30,82
18-07-2016,55,39,94
19-07-2016,58,45,103
20-07-2016,59,50,109
21-07-2016,66,45,111
22-07-2016,68,46,114
23-07-2016,86,45,131
24-07-2016,66,50,116
25-07-2016,77,47,124
26-07-2016,66,36,102
27-07-2016,71,60,131
28-07-2016,63,41,104
29-07-2016,66,32,98
30-07-2016,58,44,102
31-07-2016,59,37,96
01-08-2016,64,51,115
02-08-2016,68,43,111
03-08-2016,87,46,133
04-08-2016,67,44,111
05-08-2016,70,49,119
06-08-2016,74,39,113
07-08-2016,59,45,104
08-08-2016,79,43,122
09-08-2016,67,38,105
10-08-2016,72,38,110
11-08-2016,77,34,111
12-08-2016,67,37,104
13-08-2016,66,32,98
14-08-2016,69,39,108
15-08-2016,88,43,131
16-08-2016,66,46,112
17-08-2016,73,47,120
18-08-2016,62,46,108
19-08-2016,78,41,119
20-08-2016,79,50,129
21-08-2016,66,43,109
22-08-2016,89,47,136
23-08-2016,62,38,100
24-08-2016,63,45,108
25-08-2016,53,63,116
26-08-2016,64,55,119
27-08-2016,89,47,136
28-08-2016,84,52,136
29-08-2016,89,51,140
30-08-2016,65,48,113
31-08-2016,69,40,109
01-09-2016,71,57,128
02-09-2016,59,43,102
03-09-2016,72,43,115
04-09-2016,86,50,136
05-09-2016,92,46,138
06-09-2016,93,59,152
07-09-2016,96,45,141
08-09-2016,80,53,133
09-09-2016,99,60,159
10-09-2016,83,45,128
11-09-2016,98,40,138
12-09-2016,89,54,143
13-09-2016,105,37,142
14-09-2016,93,45,138
15-09-2016,98,51,149
16-09-2016,85,43,128
17-09-2016,62,50,112
18-09-2016,88,61,149
19-09-2016,94,59,153
20-09-2016,95,52,147
21-09-2016,84,41,125
22-09-2016,76,48,124
23-09-2016,73,49,122
24-09-2016,73,58,131
25-09-2016,99,56,155
26-09-2016,62,43,105
27-09-2016,79,48,127
28-09-2016,77,46,123
29-09-2016,80,31,111
30-09-2016,73,34,107
01-10-2016,89,57,146
02-10-2016,67,45,112
03-10-2016,58,40,98
04-10-2016,72,39,111
05-10-2016,65,39,104
06-10-2016,77,36,113
07-10-2016,56,37,93
08-10-2016,68,40,108
09-10-2016,47,39,86
10-10-2016,73,25,98
11-10-2016,75,33,108
12-10-2016,68,40,108
13-10-2016,55,42,97
14-10-2016,71,40,111
15-10-2016,62,42,104
16-10-2016,58,36,94
17-10-2016,82,43,125
18-10-2016,79,41,120
19-10-2016,70,36,106
20-10-2016,68,60,128
21-10-2016,70,40,110
22-10-2016,76,45,121
23-10-2016,59,32,91
24-10-2016,86,50,136
25-10-2016,71,40,111
26-10-2016,61,38,99
27-10-2016,59,38,97
28-10-2016,73,48,121
29-10-2016,69,42,111
30-10-2016,55,42,97
31-10-2016,85,45,130
01-11-2016,58,50,108
02-11-2016,59,50,109
03-11-2016,69,40,109
04-11-2016,71,45,116
05-11-2016,79,44,123
06-11-2016,68,46,114
07-11-2016,74,47,121
08-11-2016,66,40,106
09-11-2016,82,46,128
10-11-2016,81,53,134
11-11-2016,76,39,115
12-11-2016,89,36,125
13-11-2016,72,41,113
14-11-2016,79,38,117
15-11-2016,70,31,101
16-11-2016,69,39,108
17-11-2016,69,49,118
18-11-2016,72,43,115
19-11-2016,76,41,117
20-11-2016,69,44,113
21-11-2016,80,50,130
22-11-2016,86,58,144
23-11-2016,70,42,112
24-11-2016,72,56,128
25-11-2016,58,36,94
26-11-2016,63,42,105
27-11-2016,71,37,108
28-11-2016,73,45,118
29-11-2016,62,52,114
30-11-2016,65,48,113
01-12-2016,70,47,117
02-12-2016,63,35,98
03-12-2016,59,30,89
04-12-2016,72,36,108
05-12-2016,51,60,111
06-12-2016,54,40,94
07-12-2016,72,36,108
08-12-2016,79,46,125
09-12-2016,66,40,106
10-12-2016,78,46,124
11-12-2016,70,33,103
12-12-2016,55,44,99
13-12-2016,64,40,104
14-12-2016,59,34,93
15-12-2016,52,30,82
16-12-2016,68,33,101
17-12-2016,68,45,113
18-12-2016,61,45,106
19-12-2016,55,51,106
20-12-2016,67,36,103
21-12-2016,75,36,111
22-12-2016,61,44,105
23-12-2016,73,47,120
24-12-2016,81,47,128
25-12-2016,64,29,93
26-12-2016,86,41,127
27-12-2016,65,37,102
28-12-2016,63,44,107
29-12-2016,70,52,122
30-12-2016,77,38,115
31-12-2016,89,42,131
01-01-2017,85,56,141
02-01-2017,71,45,116
03-01-2017,60,46,106
04-01-2017,63,40,103
05-01-2017,59,52,111
06-01-2017,67,47,114
07-01-2017,59,37,96
08-01-2017,50,42,92
09-01-2017,70,48,118
10-01-2017,67,49,116
11-01-2017,59,42,101
12-01-2017,72,37,109
13-01-2017,79,56,135
14-01-2017,68,34,102
15-01-2017,84,49,133
16-01-2017,62,53,115
17-01-2017,78,47,125
18-01-2017,76,33,109
19-01-2017,74,40,114
20-01-2017,68,47,115
21-01-2017,59,54,113
22-01-2017,76,47,123
23-01-2017,93,54,147
24-01-2017,52,48,100
25-01-2017,77,56,133
26-01-2017,53,33,86
27-01-2017,56,47,103
28-01-2017,60,29,89
29-01-2017,65,44,109
30-01-2017,66,54,120
31-01-2017,69,43,112
01-02-2017,70,45,115
02-02-2017,62,48,110
03-02-2017,64,47,111
04-02-2017,59,43,102
05-02-2017,62,45,107
06-02-2017,74,52,126
07-02-2017,51,46,97
08-02-2017,61,43,104
09-02-2017,60,34,94
10-02-2017,72,45,117
11-02-2017,65,32,97
12-02-2017,60,45,105
13-02-2017,67,49,116
14-02-2017,67,43,110
15-02-2017,50,37,87
16-02-2017,65,44,109
17-02-2017,64,39,103
18-02-2017,65,43,108
19-02-2017,60,48,108
20-02-2017,60,45,105
21-02-2017,50,33,83
22-02-2017,67,41,108
23-02-2017,49,45,94
24-02-2017,51,32,83
25-02-2017,59,37,96
26-02-2017,70,53,123
27-02-2017,55,40,95
28-02-2017,71,35,106
01-03-2017,63,35,98
02-03-2017,55,40,95
03-03-2017,48,29,77
04-03-2017,53,48,101
05-03-2017,63,35,98
06-03-2017,50,46,96
07-03-2017,55,30,85
08-03-2017,46,47,93
09-03-2017,64,35,99
10-03-2017,73,44,117
11-03-2017,52,41,93
12-03-2017,50,31,81
13-03-2017,62,33,95
14-03-2017,66,40,106
15-03-2017,66,31,97
16-03-2017,66,36,102
17-03-2017,61,39,100
18-03-2017,57,35,92
19-03-2017,47,36,83
20-03-2017,48,30,78
21-03-2017,47,39,86
22-03-2017,64,48,112
23-03-2017,57,45,102
24-03-2017,51,38,89
25-03-2017,60,42,102
26-03-2017,61,33,94
27-03-2017,50,41,91
28-03-2017,52,32,84
29-03-2017,53,41,94
30-03-2017,42,34,76
31-03-2017,59,54,113
01-04-2017,63,48,111
02-04-2017,45,33,78
03-04-2017,55,41,96
04-04-2017,41,33,74
05-04-2017,68,38,106
06-04-2017,55,33,88
07-04-2017,58,40,98
08-04-2017,48,35,83
09-04-2017,57,37,94
10-04-2017,54,40,94
11-04-2017,68,39,107
12-04-2017,65,35,100
13-04-2017,58,31,89
14-04-2017,60,49,109
15-04-2017,54,46,100
16-04-2017,65,47,112
17-04-2017,69,27,96
18-04-2017,65,41,106
19-04-2017,52,37,89
20-04-2017,64,28,92
21-04-2017,66,56,122
22-04-2017,62,40,102
23-04-2017,60,37,97
24-04-2017,50,42,92
25-04-2017,53,34,87
26-04-2017,54,27,81
27-04-2017,54,32,86
28-04-2017,52,38,90
29-04-2017,50,37,87
30-04-2017,53,35,88
01-05-2017,57,25,82
02-05-2017,47,37,84
03-05-2017,58,28,86
04-05-2017,67,38,105
05-05-2017,56,38,94
06-05-2017,57,30,87
07-05-2017,61,40,101
08-05-2017,70,25,95
09-05-2017,65,45,110
10-05-2017,55,35,90
11-05-2017,48,25,73
12-05-2017,47,41,88
13-05-2017,62,32,94
14-05-2017,56,35,91
15-05-2017,64,41,105
16-05-2017,56,42,98
17-05-2017,47,33,80
18-05-2017,60,36,96
19-05-2017,63,33,96
20-05-2017,53,30,83
21-05-2017,49,37,86
22-05-2017,70,38,108
23-05-2017,67,29,96
24-05-2017,57,29,86
25-05-2017,45,32,77
26-05-2017,44,35,79
27-05-2017,58,38,96
28-05-2017,54,28,82
29-05-2017,38,37,75
30-05-2017,67,37,104
31-05-2017,45,29,74
01-06-2017,47,22,69
02-06-2017,51,17,68
03-06-2017,64,43,107
04-06-2017,58,28,86
05-06-2017,77,51,128
06-06-2017,80,42,122
07-06-2017,56,41,97
08-06-2017,33,25,58
09-06-2017,51,42,93
10-06-2017,45,32,77
11-06-2017,57,24,81
12-06-2017,60,36,96
13-06-2017,50,32,82
14-06-2017,65,27,92
15-06-2017,69,31,100
16-06-2017,54,32,86
17-06-2017,58,27,85
18-06-2017,53,35,88
19-06-2017,51,22,73
20-06-2017,54,32,86
21-06-2017,45,29,74
22-06-2017,47,27,74
23-06-2017,50,33,83
24-06-2017,43,21,64
25-06-2017,56,25,81
26-06-2017,63,31,94
27-06-2017,57,31,88
28-06-2017,73,38,111
29-06-2017,55,36,91
30-06-2017,46,19,65
01-07-2017,36,23,59
02-07-2017,42,22,64
03-07-2017,49,23,72
04-07-2017,51,35,86
05-07-2017,58,25,83
06-07-2017,52,24,76
07-07-2017,47,43,90
08-07-2017,59,38,97
09-07-2017,70,35,105
10-07-2017,62,44,106
11-07-2017,48,36,84
12-07-2017,56,40,96
13-07-2017,41,30,71
14-07-2017,60,35,95
15-07-2017,65,32,97
16-07-2017,42,47,89
17-07-2017,64,39,103
18-07-2017,56,32,88
19-07-2017,59,26,85
20-07-2017,62,38,100
21-07-2017,53,31,84
22-07-2017,50,37,87
23-07-2017,56,31,87
24-07-2017,50,41,91
25-07-2017,52,42,94
26-07-2017,58,41,99
27-07-2017,62,34,96
28-07-2017,42,38,80
29-07-2017,54,40,94
30-07-2017,50,32,82
31-07-2017,60,31,91
01-08-2017,51,38,89
02-08-2017,57,51,108
03-08-2017,56,50,106
04-08-2017,58,33,91
05-08-2017,61,38,99
06-08-2017,62,37,99
07-08-2017,61,35,96
08-08-2017,69,50,119
09-08-2017,61,27,88
10-08-2017,54,37,91
11-08-2017,69,47,116
12-08-2017,51,39,90
13-08-2017,72,42,114
14-08-2017,64,28,92
15-08-2017,62,29,91
16-08-2017,48,43,91
17-08-2017,72,43,115
18-08-2017,75,48,123
19-08-2017,69,49,118
20-08-2017,62,32,94
21-08-2017,56,36,92
22-08-2017,54,36,90
23-08-2017,67,26,93
24-08-2017,67,42,109
25-08-2017,72,40,112
26-08-2017,63,31,94
27-08-2017,54,46,100
28-08-2017,51,30,81
29-08-2017,56,41,97
30-08-2017,66,43,109
31-08-2017,56,41,97
01-09-2017,60,52,112
02-09-2017,56,43,99
03-09-2017,43,30,73
04-09-2017,58,49,107
05-09-2017,68,37,105
06-09-2017,61,46,107
07-09-2017,49,43,92
08-09-2017,65,37,102
09-09-2017,59,45,104
10-09-2017,72,43,115
11-09-2017,61,44,105
12-09-2017,49,31,80
13-09-2017,61,40,101
14-09-2017,54,43,97
15-09-2017,75,36,111
16-09-2017,60,34,94
17-09-2017,56,27,83
18-09-2017,65,40,105
19-09-2017,79,32,111
20-09-2017,63,44,107
21-09-2017,56,47,103
22-09-2017,59,51,110
23-09-2017,58,42,100
24-09-2017,56,30,86
25-09-2017,55,31,86
26-09-2017,51,35,86
27-09-2017,49,39,88
28-09-2017,55,37,92
29-09-2017,48,33,81
30-09-2017,61,38,99
01-10-2017,62,39,101
02-10-2017,64,35,99
03-10-2017,70,41,111
04-10-2017,65,32,97
05-10-2017,64,34,98
06-10-2017,52,43,95
07-10-2017,57,48,105
08-10-2017,52,44,96
09-10-2017,59,39,98
10-10-2017,80,57,137
11-10-2017,64,44,108
12-10-2017,60,33,93
13-10-2017,82,40,122
14-10-2017,65,42,107
15-10-2017,52,38,90
16-10-2017,53,51,104
17-10-2017,76,41,117
18-10-2017,54,29,83
19-10-2017,66,41,107
20-10-2017,89,43,132
21-10-2017,76,54,130
22-10-2017,58,38,96
23-10-2017,76,41,117
24-10-2017,68,36,104
25-10-2017,55,57,112
26-10-2017,62,41,103
27-10-2017,59,43,102
28-10-2017,63,39,102
29-10-2017,53,32,85
30-10-2017,69,47,116
31-10-2017,72,35,107
01-11-2017,66,41,107
02-11-2017,63,38,101
03-11-2017,66,52,118
04-11-2017,80,35,115
05-11-2017,72,52,124
06-11-2017,73,42,115
07-11-2017,83,41,124
08-11-2017,72,39,111
09-11-2017,82,41,123
10-11-2017,68,36,104
11-11-2017,71,49,120
12-11-2017,84,37,121
13-11-2017,62,44,106
14-11-2017,75,28,103
15-11-2017,60,45,105
16-11-2017,64,38,102
17-11-2017,60,40,100
18-11-2017,81,58,139
19-11-2017,71,36,107
20-11-2017,75,42,117
21-11-2017,76,47,123
22-11-2017,78,34,112
23-11-2017,58,52,110
24-11-2017,73,57,130
25-11-2017,68,39,107
26-11-2017,95,52,147
27-11-2017,99,54,153
28-11-2017,84,40,124
29-11-2017,79,55,134
30-11-2017,109,52,161
01-12-2017,82,56,138
02-12-2017,65,55,120
03-12-2017,77,51,128
04-12-2017,71,43,114
05-12-2017,92,62,154
06-12-2017,74,36,110
07-12-2017,94,46,140
08-12-2017,71,61,132
09-12-2017,83,37,120
10-12-2017,81,58,139
11-12-2017,80,48,128
12-12-2017,78,44,122
13-12-2017,85,41,126
14-12-2017,86,56,142
15-12-2017,79,44,123
16-12-2017,67,53,120
17-12-2017,75,51,126
18-12-2017,69,69,138
19-12-2017,83,50,133
20-12-2017,96,48,144
21-12-2017,72,52,124
22-12-2017,93,51,144
23-12-2017,76,58,134
24-12-2017,85,65,150
25-12-2017,74,52,126
26-12-2017,90,52,142
27-12-2017,80,61,141
28-12-2017,70,50,120
29-12-2017,85,51,136
30-12-2017,79,47,126
31-12-2017,91,58,149
01-01-2018,96,65,161
02-01-2018,81,61,142
03-01-2018,69,60,129
04-01-2018,95,61,156
05-01-2018,68,49,117
06-01-2018,88,52,140
07-01-2018,102,64,166
08-01-2018,106,69,175
09-01-2018,88,66,154
10-01-2018,105,63,168
11-01-2018,88,65,153
12-01-2018,82,53,135
13-01-2018,99,55,154
14-01-2018,75,65,140
15-01-2018,97,62,159
16-01-2018,104,58,162
17-01-2018,108,62,170
18-01-2018,99,70,169
19-01-2018,73,67,140
20-01-2018,101,52,153
21-01-2018,75,54,129
22-01-2018,95,62,157
23-01-2018,99,47,146
24-01-2018,83,49,132
25-01-2018,72,47,119
26-01-2018,85,55,140
27-01-2018,72,41,113
28-01-2018,74,50,124
29-01-2018,95,54,149
30-01-2018,97,53,150
31-01-2018,75,53,128
01-02-2018,82,70,152
02-02-2018,93,50,143
03-02-2018,68,56,124
04-02-2018,100,47,147
05-02-2018,79,45,124
06-02-2018,94,63,157
07-02-2018,76,62,138
08-02-2018,79,57,136
09-02-2018,80,48,128
10-02-2018,72,52,124
11-02-2018,84,56,140
12-02-2018,69,58,127
13-02-2018,77,51,128
14-02-2018,82,44,126
15-02-2018,80,44,124
16-02-2018,75,52,127
17-02-2018,51,60,111
18-02-2018,71,49,120
19-02-2018,77,38,115
20-02-2018,78,56,134
21-02-2018,76,49,125
22-02-2018,86,39,125
23-02-2018,74,50,124
24-02-2018,86,52,138
25-02-2018,65,57,122
26-02-2018,61,39,100
27-02-2018,78,48,126
28-02-2018,79,47,126
01-03-2018,56,42,98
02-03-2018,80,43,123
03-03-2018,80,41,121
04-03-2018,73,52,125
05-03-2018,51,47,98
06-03-2018,59,32,91
07-03-2018,73,28,101
08-03-2018,65,35,100
09-03-2018,64,34,98
10-03-2018,58,44,102
11-03-2018,65,46,111
12-03-2018,87,36,123
13-03-2018,83,47,130
14-03-2018,63,41,104
15-03-2018,66,42,108
16-03-2018,70,37,107
17-03-2018,62,45,107
18-03-2018,58,28,86
19-03-2018,68,36,104
20-03-2018,73,52,125
21-03-2018,60,37,97
22-03-2018,54,39,93
23-03-2018,58,36,94
24-03-2018,66,32,98
25-03-2018,46,49,95
26-03-2018,72,23,95
27-03-2018,63,43,106
28-03-2018,63,40,103
29-03-2018,53,48,101
30-03-2018,60,30,90
31-03-2018,59,42,101
01-04-2018,55,45,100
02-04-2018,63,36,99
03-04-2018,60,61,121
04-04-2018,49,39,88
05-04-2018,59,52,111
06-04-2018,45,40,85
07-04-2018,68,39,107
08-04-2018,49,42,91
09-04-2018,46,47,93
10-04-2018,46,40,86
11-04-2018,63,42,105
12-04-2018,53,38,91
13-04-2018,66,38,104
14-04-2018,44,46,90
15-04-2018,50,41,91
16-04-2018,58,36,94
17-04-2018,58,30,88
18-04-2018,45,29,74
19-04-2018,69,31,100
20-04-2018,62,45,107
21-04-2018,50,30,80
22-04-2018,50,42,92
23-04-2018,58,35,93
24-04-2018,60,45,105
25-04-2018,59,43,102
26-04-2018,62,41,103
27-04-2018,56,36,92
28-04-2018,54,41,95
29-04-2018,63,36,99
30-04-2018,77,39,116
01-05-2018,60,45,105
02-05-2018,65,51,116
03-05-2018,51,36,87
04-05-2018,65,33,98
05-05-2018,63,32,95
06-05-2018,53,26,79
07-05-2018,61,29,90
08-05-2018,53,35,88
09-05-2018,56,37,93
10-05-2018,51,43,94
11-05-2018,66,36,102
12-05-2018,52,33,85
13-05-2018,52,40,92
14-05-2018,60,33,93
15-05-2018,66,33,99
16-05-2018,54,27,81
17-05-2018,57,33,90
18-05-2018,60,31,91
19-05-2018,55,30,85
20-05-2018,64,29,93
21-05-2018,65,35,100
22-05-2018,50,27,77
23-05-2018,62,39,101
24-05-2018,69,41,110
25-05-2018,51,32,83
26-05-2018,54,39,93
27-05-2018,60,47,107
28-05-2018,60,36,96
29-05-2018,61,39,100
30-05-2018,52,44,96
31-05-2018,56,40,96
01-06-2018,52,40,92
02-06-2018,52,39,91
03-06-2018,56,41,97
04-06-2018,54,23,77
05-06-2018,52,44,96
06-06-2018,69,33,102
07-06-2018,62,40,102
08-06-2018,66,54,120
09-06-2018,65,46,111
10-06-2018,49,29,78
11-06-2018,56,37,93
12-06-2018,58,28,86
13-06-2018,72,36,108
14-06-2018,60,44,104
15-06-2018,65,50,115
16-06-2018,73,26,99
17-06-2018,48,41,89
18-06-2018,44,34,78
19-06-2018,59,41,100
20-06-2018,45,37,82
21-06-2018,50,38,88
22-06-2018,56,35,91
23-06-2018,69,36,105
24-06-2018,57,55,112
25-06-2018,74,39,113
26-06-2018,73,48,121
27-06-2018,54,37,91
28-06-2018,54,30,84
29-06-2018,65,32,97
30-06-2018,45,40,85
01-07-2018,50,28,78
02-07-2018,56,36,92
03-07-2018,49,32,81
04-07-2018,48,37,85
05-07-2018,45,38,83
06-07-2018,54,35,89
07-07-2018,51,29,80
08-07-2018,44,31,75
09-07-2018,63,36,99
10-07-2018,59,27,86
11-07-2018,47,26,73
12-07-2018,63,36,99
13-07-2018,43,36,79
14-07-2018,49,29,78
15-07-2018,66,26,92
16-07-2018,56,36,92
17-07-2018,55,42,97
18-07-2018,49,25,74
19-07-2018,40,38,78
20-07-2018,47,24,71
21-07-2018,55,39,94
22-07-2018,45,21,66
23-07-2018,56,22,78
24-07-2018,58,33,91
25-07-2018,59,33,92
26-07-2018,45,34,79
27-07-2018,36,32,68
28-07-2018,51,40,91
29-07-2018,61,36,97
30-07-2018,42,41,83
31-07-2018,56,35,91
01-08-2018,63,41,104
02-08-2018,76,37,113
03-08-2018,59,34,93
04-08-2018,59,31,90
05-08-2018,56,29,85
06-08-2018,52,44,96
07-08-2018,75,38,113
08-08-2018,61,41,102
09-08-2018,63,47,110
10-08-2018,61,46,107
11-08-2018,57,30,87
12-08-2018,46,33,79
13-08-2018,49,37,86
14-08-2018,69,34,103
15-08-2018,56,33,89
16-08-2018,60,32,92
17-08-2018,53,39,92
18-08-2018,71,33,104
19-08-2018,56,31,87
20-08-2018,60,32,92
21-08-2018,62,39,101
22-08-2018,66,35,101
23-08-2018,61,39,100
24-08-2018,54,33,87
25-08-2018,46,34,80
26-08-2018,58,40,98
27-08-2018,71,29,100
28-08-2018,76,40,116
29-08-2018,55,32,87
30-08-2018,70,37,107
31-08-2018,67,41,108
01-09-2018,77,33,110
02-09-2018,66,37,103
03-09-2018,67,39,106
04-09-2018,60,25,85
05-09-2018,60,36,96
06-09-2018,77,53,130
07-09-2018,57,33,90
08-09-2018,73,41,114
09-09-2018,75,44,119
10-09-2018,81,49,130
11-09-2018,85,35,120
12-09-2018,80,39,119
13-09-2018,60,52,112
14-09-2018,74,53,127
15-09-2018,70,51,121
16-09-2018,60,37,97
17-09-2018,81,43,124
18-09-2018,70,47,117
19-09-2018,77,48,125
20-09-2018,90,56,146
21-09-2018,77,43,120
22-09-2018,47,32,79
23-09-2018,59,50,109
24-09-2018,76,42,118
25-09-2018,61,48,109
26-09-2018,65,40,105
27-09-2018,79,37,116
28-09-2018,68,44,112
29-09-2018,75,47,122
30-09-2018,72,45,117
01-10-2018,58,61,119
02-10-2018,66,50,116
03-10-2018,64,46,110
04-10-2018,76,53,129
05-10-2018,68,36,104
06-10-2018,73,31,104
07-10-2018,65,44,109
08-10-2018,85,42,127
09-10-2018,78,44,122
10-10-2018,72,33,105
11-10-2018,59,36,95
12-10-2018,71,31,102
13-10-2018,63,30,93
14-10-2018,61,36,97
15-10-2018,62,51,113
16-10-2018,62,31,93
17-10-2018,45,46,91
18-10-2018,70,41,111
19-10-2018,63,29,92
20-10-2018,65,32,97
21-10-2018,52,34,86
22-10-2018,74,45,119
23-10-2018,64,45,109
24-10-2018,79,46,125
25-10-2018,77,29,106
26-10-2018,68,41,109
27-10-2018,48,36,84
28-10-2018,70,42,112
29-10-2018,60,38,98
30-10-2018,81,46,127
31-10-2018,67,47,114
01-11-2018,65,49,114
